Date,SiteID,UptimeMinutes,DowntimeMinutes,AvgUtilisationMbps,PeakUtilisationMbps
2025-07-26,S5,1440,0,54.8,103.3
2025-07-26,S6,1440,0,49.8,95.9
2025-07-27,S1,1440,0,177,352.5
2025-07-27,S2,1440,0,118.3,203.7
2025-07-27,S3,1440,0,47.9,81.3
2025-07-27,S4,1440,0,48,92.9
2025-07-27,S5,1440,0,54,92.8
2025-07-27,S6,1440,0,12,24.8
2025-07-28,S1,1440,0,632.1,1000
2025-07-28,S2,1440,0,264,500
2025-07-28,S3,1440,0,148,248.3
2025-07-28,S4,1440,0,93.8,186.5
2025-07-28,S5,1440,0,70.5,152
2025-07-28,S6,1440,0,75.5,130.4
2025-07-29,S1,1440,0,428.5,764.4
2025-07-29,S2,1440,0,228,416.9
2025-07-29,S3,1440,0,162.6,300
2025-07-29,S4,1440,0,99.1,174.4
2025-07-29,S5,1440,0,117.4,220
2025-07-29,S6,1344,96,61,96.7
2025-07-30,S1,1440,0,512.3,936.1
2025-07-30,S2,1440,0,268.9,429.8
2025-07-30,S3,1440,0,105.4,191.6
2025-07-30,S4,1440,0,75.7,152.7
2025-07-30,S5,1440,0,103.4,189.5
2025-07-30,S6,1440,0,50.3,80.5
2025-07-31,S1,1440,0,459.1,806.1
2025-07-31,S2,1440,0,254.1,447.5
2025-07-31,S3,1440,0,128.6,216.1
2025-07-31,S4,1440,0,88.5,163.3
2025-07-31,S5,1440,0,87.5,180.3
2025-07-31,S6,1440,0,60.6,114.9
2025-08-01,S1,1440,0,597,1000
2025-08-01,S2,1440,0,223.6,433.8
2025-08-01,S3,1440,0,159.3,300
2025-08-01,S4,1440,0,97.7,144.4
2025-08-01,S5,1440,0,99.4,196.9
2025-08-01,S6,1440,0,87,150
2025-08-02,S1,1440,0,230.8,396
2025-08-02,S2,1440,0,40,73.7
2025-08-02,S3,1440,0,47.6,86.6
2025-08-02,S4,1440,0,42.9,73
2025-08-02,S5,1440,0,25.4,50.8
2025-08-02,S6,1440,0,19,40.1
2025-08-03,S1,1440,0,122.4,279.8
2025-08-03,S2,1440,0,78.6,147.4
2025-08-03,S3,1440,0,58.2,98.3
2025-08-03,S4,1440,0,16.8,36.1
2025-08-03,S5,1440,0,22.2,45.7
2025-08-03,S6,1440,0,35.2,55.8
2025-08-04,S1,1440,0,484.2,865.2
2025-08-04,S2,1440,0,247.5,365.4
2025-08-04,S3,1440,0,149.5,300
2025-08-04,S4,1440,0,94.3,154.1
2025-08-04,S5,1278,162,93.2,124.5
2025-08-04,S6,1440,0,68.9,126.5
2025-08-05,S1,1440,0,483.5,864.9
2025-08-05,S2,1440,0,307.3,500
2025-08-05,S3,1440,0,173.7,300
2025-08-05,S4,1440,0,114.2,186.5
2025-08-05,S5,1440,0,109.7,199.8
2025-08-05,S6,1440,0,64.7,124.1
2025-08-06,S1,1440,0,377.7,705.7
2025-08-06,S2,1440,0,232,392.4
2025-08-06,S3,1440,0,131.1,222.7
2025-08-06,S4,1440,0,85.1,135.6
2025-08-06,S5,1440,0,99.9,188.7
2025-08-06,S6,1440,0,80.5,144.1
2025-08-07,S1,1440,0,492.5,824.4
2025-08-07,S2,1440,0,206.4,323.7
2025-08-07,S3,1440,0,145.1,261.8
2025-08-07,S4,1440,0,104.1,180.6
2025-08-07,S5,1440,0,97.7,149.8
2025-08-07,S6,1440,0,71.3,108.1
2025-08-08,S1,1440,0,550.5,1000
2025-08-08,S2,1440,0,225.3,431.4
2025-08-08,S3,1440,0,106.2,164.2
2025-08-08,S4,1440,0,78.3,110.9
2025-08-08,S5,1440,0,124.6,220
2025-08-08,S6,1440,0,79,131
2025-08-09,S1,1440,0,155.5,262.9
2025-08-09,S2,1440,0,51.3,95.1
2025-08-09,S3,1440,0,51.4,111.4
2025-08-09,S4,1440,0,21.6,46
2025-08-09,S5,1440,0,33.9,50.1
2025-08-09,S6,1440,0,29.6,60.6
2025-08-10,S1,1440,0,190.6,323.5
2025-08-10,S2,1440,0,83.3,123.9
2025-08-10,S3,1440,0,24,40.2
2025-08-10,S4,1440,0,43.8,66.4
2025-08-10,S5,1440,0,61.2,139.2
2025-08-10,S6,1275,165,32.3,59
2025-08-11,S1,1440,0,462.2,794.2
2025-08-11,S2,1440,0,232.5,338.7
2025-08-11,S3,1440,0,189.6,300
2025-08-11,S4,1440,0,62.9,101.5
2025-08-11,S5,1440,0,113,220
2025-08-11,S6,1440,0,58,107.3
2025-08-12,S1,1440,0,550.3,1000
2025-08-12,S2,1440,0,233.1,500
2025-08-12,S3,1440,0,134.9,242.2
2025-08-12,S4,1440,0,92,158.8
2025-08-12,S5,1440,0,102,138.9
2025-08-12,S6,1440,0,76.3,150
2025-08-13,S1,1440,0,419,747.1
2025-08-13,S2,1440,0,281.7,500
2025-08-13,S3,1440,0,133.9,221.7
2025-08-13,S4,1440,0,62.2,121.7
2025-08-13,S5,1440,0,115.9,188.2
2025-08-13,S6,1440,0,64.2,125.3
2025-08-14,S1,1440,0,476.9,762.2
2025-08-14,S2,1440,0,206.4,346.2
2025-08-14,S3,1440,0,162,254.6
2025-08-14,S4,1440,0,108.5,177.7
2025-08-14,S5,1440,0,95.7,185.8
2025-08-14,S6,1440,0,61.3,115.4
2025-08-15,S1,1440,0,489.2,992.2
2025-08-15,S2,1440,0,229.4,448.4
2025-08-15,S3,1440,0,130.3,269.7
2025-08-15,S4,1326,114,87.8,176.3
2025-08-15,S5,1440,0,115.4,197.5
2025-08-15,S6,1440,0,66.5,138.1
2025-08-16,S1,1440,0,230,454.1
2025-08-16,S2,1440,0,55.3,101.6
2025-08-16,S3,1440,0,43.9,63.1
2025-08-16,S4,1440,0,44.5,80.9
2025-08-16,S5,1440,0,18.5,33.8
2025-08-16,S6,1440,0,31.3,59.5
2025-08-17,S1,1440,0,130.9,254.9
2025-08-17,S2,1440,0,80.5,145
2025-08-17,S3,1440,0,55,104.1
2025-08-17,S4,1440,0,35.7,65
2025-08-17,S5,1440,0,52.7,81.5
2025-08-17,S6,1440,0,28.1,45.2
2025-08-18,S1,1440,0,342.5,643.4
2025-08-18,S2,1440,0,279.7,459
2025-08-18,S3,1332,108,146.2,255.6
2025-08-18,S4,1440,0,83,145.5
2025-08-18,S5,1374,66,93.5,184.7
2025-08-18,S6,1440,0,56.1,109
2025-08-19,S1,1440,0,484.5,814.3
2025-08-19,S2,1440,0,209.5,418
2025-08-19,S3,1440,0,117.1,217.1
2025-08-19,S4,1440,0,110.5,200
2025-08-19,S5,1440,0,106.4,202.5
2025-08-19,S6,1440,0,78.9,147.6
2025-08-20,S1,1440,0,566.7,934.3
2025-08-20,S2,1440,0,266.5,462
2025-08-20,S3,1440,0,145.2,228.3
2025-08-20,S4,1440,0,75.5,133.3
2025-08-20,S5,1440,0,106.8,184.9
2025-08-20,S6,1440,0,67.2,132.8
2025-08-21,S1,1440,0,396.6,728.5
2025-08-21,S2,1440,0,241.7,463
2025-08-21,S3,1440,0,179.3,300
2025-08-21,S4,1440,0,111.3,200
2025-08-21,S5,1440,0,108.2,213.6
2025-08-21,S6,1302,138,74.7,144
2025-08-22,S1,1440,0,396.1,618.2
2025-08-22,S2,1440,0,248.7,377
2025-08-22,S3,1440,0,123.4,231.7
2025-08-22,S4,1440,0,116.5,186.9
2025-08-22,S5,1440,0,129.5,216.9
2025-08-22,S6,1440,0,46.9,75.7
2025-08-23,S1,1440,0,146.1,242
2025-08-23,S2,1440,0,103.4,201.6
2025-08-23,S3,1440,0,27.6,60.2
2025-08-23,S4,1440,0,16.9,28.7
2025-08-23,S5,1440,0,42.2,69.1
2025-08-23,S6,1440,0,32,64.9
2025-08-24,S1,1440,0,134.5,260.5
2025-08-24,S2,1440,0,126,252.6
2025-08-24,S3,1440,0,94.1,152.8
2025-08-24,S4,1440,0,22.1,38.3
2025-08-24,S5,1440,0,36.8,70
2025-08-24,S6,1307,133,30.4,52.7
2025-08-25,S1,1440,0,427.6,745.3
2025-08-25,S2,1440,0,281.7,500
2025-08-25,S3,1440,0,125.8,238
2025-08-25,S4,1440,0,108.8,187.6
2025-08-25,S5,1440,0,122.6,220
2025-08-25,S6,1408,32,61.3,100.2
2025-08-26,S1,1440,0,464,867.3
2025-08-26,S2,1440,0,261.1,450.8
2025-08-26,S3,1440,0,131.1,246.8
2025-08-26,S4,1440,0,72,157
2025-08-26,S5,1440,0,111.3,214.8
2025-08-26,S6,1440,0,89.2,150
2025-08-27,S1,1440,0,403.3,930.7
2025-08-27,S2,1440,0,217.6,312.7
2025-08-27,S3,1440,0,138.6,226.9
2025-08-27,S4,1440,0,100.3,187.2
2025-08-27,S5,1440,0,113.9,220
2025-08-27,S6,1440,0,84.8,150
2025-08-28,S1,1440,0,503.6,852.9
2025-08-28,S2,1440,0,242,436.9
2025-08-28,S3,1440,0,124.6,203.8
2025-08-28,S4,1440,0,100.9,179.2
2025-08-28,S5,1440,0,146.4,220
2025-08-28,S6,1440,0,54.6,105.2
2025-08-29,S1,1440,0,555.8,918.3
2025-08-29,S2,1440,0,189.1,265.3
2025-08-29,S3,1440,0,143.2,215.3
2025-08-29,S4,1440,0,75.5,132.3
2025-08-29,S5,1440,0,73.3,155.1
2025-08-29,S6,1440,0,58.3,102.5
2025-08-30,S1,1440,0,141.7,260
2025-08-30,S2,1440,0,87.6,163
2025-08-30,S3,1440,0,50,94.9
2025-08-30,S4,1440,0,16,29.4
2025-08-30,S5,1440,0,17.6,34.1
2025-08-30,S6,1440,0,28.5,52.2
2025-08-31,S1,1440,0,176.4,327.9
2025-08-31,S2,1440,0,128.8,260.2
2025-08-31,S3,1440,0,29.6,57.4
2025-08-31,S4,1440,0,16.2,33.3
2025-08-31,S5,1440,0,45.3,99.6
2025-08-31,S6,1440,0,28.2,45.5
2025-09-01,S1,1440,0,534.6,803.9
2025-09-01,S2,1440,0,222.3,300.7
2025-09-01,S3,1440,0,128.2,215.4
2025-09-01,S4,1440,0,105.6,193.7
2025-09-01,S5,1440,0,103.3,202.3
2025-09-01,S6,1440,0,68.8,127.4
2025-09-02,S1,1440,0,333.6,551.7
2025-09-02,S2,1440,0,189.5,369.1
2025-09-02,S3,1440,0,172.5,256
2025-09-02,S4,1440,0,92.6,160.8
2025-09-02,S5,1440,0,102.6,197.8
2025-09-02,S6,1440,0,67.4,122.7
2025-09-03,S1,1440,0,378.9,766.8
2025-09-03,S2,1440,0,296.9,500
2025-09-03,S3,1440,0,166.4,280
2025-09-03,S4,1440,0,104.8,200
2025-09-03,S5,1440,0,97.2,167.3
2025-09-03,S6,1440,0,66.7,99.6
2025-09-04,S1,1440,0,305,542.8
2025-09-04,S2,1440,0,171.9,343.4
2025-09-04,S3,1440,0,112.5,168.4
2025-09-04,S4,1440,0,85.6,164.9
2025-09-04,S5,1440,0,112.4,220
2025-09-04,S6,1440,0,69.8,150
2025-09-05,S1,1440,0,503.4,1000
2025-09-05,S2,1440,0,243.7,357.5
2025-09-05,S3,1440,0,136.4,278
2025-09-05,S4,1440,0,123.5,200
2025-09-05,S5,1440,0,103.5,187.8
2025-09-05,S6,1440,0,55.6,100.1
2025-09-06,S1,1440,0,210.9,379.4
2025-09-06,S2,1440,0,92.2,184.1
2025-09-06,S3,1440,0,83.6,137.9
2025-09-06,S4,1440,0,63,113.8
2025-09-06,S5,1440,0,48,89.1
2025-09-06,S6,1440,0,38.4,74.6
2025-09-07,S1,1440,0,259.9,428.2
2025-09-07,S2,1440,0,84.7,134.2
2025-09-07,S3,1440,0,47.1,80.7
2025-09-07,S4,1440,0,32.5,62.6
2025-09-07,S5,1440,0,32.3,57.3
2025-09-07,S6,1440,0,31.7,55.2
2025-09-08,S1,1440,0,406.4,721
2025-09-08,S2,1440,0,299.7,500
2025-09-08,S3,1440,0,154.3,300
2025-09-08,S4,1440,0,91.5,161.8
2025-09-08,S5,1440,0,104.8,165.6
2025-09-08,S6,1440,0,77.3,150
2025-09-09,S1,1440,0,507.5,930.3
2025-09-09,S2,1440,0,245.5,498.5
2025-09-09,S3,1440,0,147.6,283.6
2025-09-09,S4,1325,115,113.2,200
2025-09-09,S5,1425,15,116.7,220
2025-09-09,S6,1440,0,78.4,118
2025-09-10,S1,1440,0,544,1000
2025-09-10,S2,1440,0,261.5,500
2025-09-10,S3,1440,0,139.6,273.9
2025-09-10,S4,1440,0,78.5,131.5
2025-09-10,S5,1440,0,108.1,195.5
2025-09-10,S6,1440,0,65.9,113.1
2025-09-11,S1,1440,0,452.9,897.7
2025-09-11,S2,1440,0,235.8,436
2025-09-11,S3,1440,0,149.5,253.8
2025-09-11,S4,1440,0,97.8,173.4
2025-09-11,S5,1440,0,104.7,142.1
2025-09-11,S6,1440,0,52.5,99.8
2025-09-12,S1,1440,0,322,546.1
2025-09-12,S2,1440,0,247.3,476.4
2025-09-12,S3,1440,0,158.4,296.3
2025-09-12,S4,1440,0,84.3,155.9
2025-09-12,S5,1440,0,83.9,144
2025-09-12,S6,1440,0,65.3,120.2
2025-09-13,S1,1440,0,172.2,324.7
2025-09-13,S2,1440,0,100.4,210.7
2025-09-13,S3,1440,0,35.9,57.7
2025-09-13,S4,1319,121,43.2,74.4
2025-09-13,S5,1440,0,35.7,68.6
2025-09-13,S6,1440,0,32.1,53.1
2025-09-14,S1,1440,0,112,182.9
2025-09-14,S2,1440,0,145.9,259.9
2025-09-14,S3,1440,0,58.9,121.7
2025-09-14,S4,1440,0,41.4,72.6
2025-09-14,S5,1440,0,41.7,52
2025-09-14,S6,1440,0,28.8,51
2025-09-15,S1,1440,0,485.3,831.5
2025-09-15,S2,1440,0,213,393
2025-09-15,S3,1440,0,137.7,251.7
2025-09-15,S4,1440,0,87.1,109.3
2025-09-15,S5,1440,0,103,167.2
2025-09-15,S6,1440,0,79.3,139.7
2025-09-16,S1,1440,0,458.2,818.8
2025-09-16,S2,1440,0,171.5,342.3
2025-09-16,S3,1440,0,150.2,279.2
2025-09-16,S4,1440,0,77.8,127.2
2025-09-16,S5,1440,0,112.3,218.6
2025-09-16,S6,1440,0,60.3,103
2025-09-17,S1,1440,0,458.8,881.2
2025-09-17,S2,1440,0,245.7,409.7
2025-09-17,S3,1440,0,144.8,223.1
2025-09-17,S4,1440,0,94.5,161.8
2025-09-17,S5,1440,0,110.4,191
2025-09-17,S6,1440,0,74.7,121.1
2025-09-18,S1,1440,0,509,850.6
2025-09-18,S2,1440,0,265.6,500
2025-09-18,S3,1440,0,144.7,251.2
2025-09-18,S4,1440,0,95.8,158.2
2025-09-18,S5,1440,0,100.7,200.6
2025-09-18,S6,1440,0,70.7,129.2
2025-09-19,S1,1440,0,435.1,726.9
2025-09-19,S2,1440,0,276.4,497.6
2025-09-19,S3,1440,0,160.8,248.8
2025-09-19,S4,1440,0,107.1,161.7
2025-09-19,S5,1440,0,117.6,206.6
2025-09-19,S6,1440,0,71.8,126.4
2025-09-20,S1,1440,0,255.1,471.6
2025-09-20,S2,1440,0,54.4,114.3
2025-09-20,S3,1440,0,32.9,50.4
2025-09-20,S4,1440,0,55,89.2
2025-09-20,S5,1440,0,37.5,59.1
2025-09-20,S6,1440,0,15.4,29.1
2025-09-21,S1,1440,0,161.6,292.4
2025-09-21,S2,1440,0,85.8,128.8
2025-09-21,S3,1394,46,43.8,88.1
2025-09-21,S4,1440,0,26.4,45.3
2025-09-21,S5,1440,0,29,52.7
2025-09-21,S6,1316,124,12,20.6
2025-09-22,S1,1440,0,377.7,637.6
2025-09-22,S2,1440,0,292.6,485.9
2025-09-22,S3,1440,0,124,173.2
2025-09-22,S4,1440,0,108.7,200
2025-09-22,S5,1440,0,87.3,131.8
2025-09-22,S6,1440,0,75.7,138.8
2025-09-23,S1,1440,0,501.7,918.9
2025-09-23,S2,1440,0,244.8,463.9
2025-09-23,S3,1440,0,140.7,234
2025-09-23,S4,1440,0,72.6,118.9
2025-09-23,S5,1440,0,81.4,128.5
2025-09-23,S6,1440,0,81.7,150
2025-09-24,S1,1440,0,437.8,773.8
2025-09-24,S2,1440,0,260.5,315
2025-09-24,S3,1440,0,78.8,139.5
2025-09-24,S4,1440,0,85.8,155.5
2025-09-24,S5,1440,0,110.4,202
2025-09-24,S6,1440,0,72.3,121.1
2025-09-25,S1,1440,0,458.1,833.3
2025-09-25,S2,1440,0,261.6,405.6
2025-09-25,S3,1440,0,124.2,219.9
2025-09-25,S4,1440,0,90.7,154.9
2025-09-25,S5,1440,0,90.7,163.7
2025-09-25,S6,1440,0,62.9,103.8
2025-09-26,S1,1440,0,509.9,1000
2025-09-26,S2,1440,0,233,358
2025-09-26,S3,1440,0,142.5,258.3
2025-09-26,S4,1399,41,73.9,140.5
2025-09-26,S5,1440,0,84.9,145.9
2025-09-26,S6,1440,0,70.8,144.2
2025-09-27,S1,1440,0,148.9,295
2025-09-27,S2,1440,0,60.3,123.8
2025-09-27,S3,1440,0,37.9,62.3
2025-09-27,S4,1440,0,29.1,46
2025-09-27,S5,1440,0,31.9,53.1
2025-09-27,S6,1440,0,29.1,53.5
2025-09-28,S1,1440,0,186.3,441
2025-09-28,S2,1440,0,117.6,242.5
2025-09-28,S3,1440,0,66.4,117.8
2025-09-28,S4,1440,0,25.2,48
2025-09-28,S5,1440,0,37.1,61.5
2025-09-28,S6,1440,0,23.2,34.7
2025-09-29,S1,1440,0,522.3,1000
2025-09-29,S2,1440,0,228.3,396.4
2025-09-29,S3,1440,0,119.1,208.2
2025-09-29,S4,1440,0,110.3,200
2025-09-29,S5,1440,0,102.5,167.5
2025-09-29,S6,1440,0,72.6,128.1
2025-09-30,S1,1440,0,464.9,792
2025-09-30,S2,1440,0,228.5,469.1
2025-09-30,S3,1440,0,159.5,288.8
2025-09-30,S4,1440,0,104.3,155.3
2025-09-30,S5,1440,0,96.9,195.4
2025-09-30,S6,1440,0,75.2,150
2025-10-01,S1,1440,0,467.2,949.4
2025-10-01,S2,1440,0,263.3,500
2025-10-01,S3,1440,0,115.9,205.1
2025-10-01,S4,1440,0,88.4,160.1
2025-10-01,S5,1440,0,107.2,203.7
2025-10-01,S6,1440,0,69.2,124.7
2025-10-02,S1,1440,0,505.3,821.2
2025-10-02,S2,1440,0,202.4,408.6
2025-10-02,S3,1440,0,137.4,212.1
2025-10-02,S4,1440,0,78.2,156.8
2025-10-02,S5,1440,0,97.5,160.8
2025-10-02,S6,1440,0,87.9,126.8
2025-10-03,S1,1440,0,562,1000
2025-10-03,S2,1440,0,203.7,444.5
2025-10-03,S3,1440,0,136.2,242.2
2025-10-03,S4,1440,0,103.8,182.3
2025-10-03,S5,1440,0,125.5,220
2025-10-03,S6,1440,0,73.4,130.6
2025-10-04,S1,1440,0,156.6,292.6
2025-10-04,S2,1440,0,73.5,134
2025-10-04,S3,1440,0,56.8,95.4
2025-10-04,S4,1440,0,43.3,66
2025-10-04,S5,1440,0,59.5,90
2025-10-04,S6,1440,0,53.8,97.5
2025-10-05,S1,1440,0,184.8,379.3
2025-10-05,S2,1440,0,114.7,209.6
2025-10-05,S3,1440,0,66.5,113.5
2025-10-05,S4,1440,0,59.2,121.7
2025-10-05,S5,1440,0,69,141.8
2025-10-05,S6,1440,0,24.7,46.3
2025-10-06,S1,1440,0,528.4,1000
2025-10-06,S2,1440,0,248.8,492.4
2025-10-06,S3,1440,0,140,297.4
2025-10-06,S4,1440,0,105.2,175.2
2025-10-06,S5,1302,138,116.8,215.2
2025-10-06,S6,1440,0,75.8,134.1
2025-10-07,S1,1440,0,563.2,973
2025-10-07,S2,1440,0,218.1,408.7
2025-10-07,S3,1440,0,145.7,270.9
2025-10-07,S4,1440,0,91.2,173.3
2025-10-07,S5,1440,0,102.1,174.7
2025-10-07,S6,1440,0,70.9,134.9
2025-10-08,S1,1440,0,460.1,794.3
2025-10-08,S2,1440,0,201.1,341.8
2025-10-08,S3,1440,0,120.4,192.3
2025-10-08,S4,1440,0,97.1,197.6
2025-10-08,S5,1440,0,116.9,214.3
2025-10-08,S6,1440,0,80.2,124.1
2025-10-09,S1,1440,0,545.4,973.1
2025-10-09,S2,1440,0,240.4,362.4
2025-10-09,S3,1440,0,150.4,284.1
2025-10-09,S4,1417,23,117.6,200
2025-10-09,S5,1440,0,116.8,208.1
2025-10-09,S6,1268,172,68.4,125.9
2025-10-10,S1,1317,123,419.7,829.6
2025-10-10,S2,1440,0,270.8,398.9
2025-10-10,S3,1440,0,151,261.6
2025-10-10,S4,1440,0,85.1,154.2
2025-10-10,S5,1440,0,73.2,122.3
2025-10-10,S6,1440,0,100.1,150
2025-10-11,S1,1440,0,172.5,339.9
2025-10-11,S2,1440,0,112.4,203.9
2025-10-11,S3,1440,0,77.1,148.9
2025-10-11,S4,1440,0,38.3,67.3
2025-10-11,S5,1440,0,44.2,77.2
2025-10-11,S6,1440,0,18,31.5
2025-10-12,S1,1440,0,157.7,282.9
2025-10-12,S2,1440,0,40,78.1
2025-10-12,S3,1440,0,80.7,126.7
2025-10-12,S4,1440,0,56,105.2
2025-10-12,S5,1440,0,52.5,85.4
2025-10-12,S6,1440,0,26.4,42.6
2025-10-13,S1,1440,0,466.7,913
2025-10-13,S2,1440,0,252.9,413.6
2025-10-13,S3,1440,0,116.8,223.4
2025-10-13,S4,1440,0,100.8,173.6
2025-10-13,S5,1440,0,106.5,160.5
2025-10-13,S6,1440,0,68.8,137.6
2025-10-14,S1,1440,0,438.2,739.6
2025-10-14,S2,1440,0,252.3,500
2025-10-14,S3,1440,0,118.4,222.8
2025-10-14,S4,1440,0,74.8,126.8
2025-10-14,S5,1440,0,105.1,176.2
2025-10-14,S6,1440,0,88.9,147.5
2025-10-15,S1,1440,0,512.3,835.5
2025-10-15,S2,1440,0,316.8,500
2025-10-15,S3,1440,0,119.5,196.9
2025-10-15,S4,1440,0,86.9,149.8
2025-10-15,S5,1440,0,106.7,185
2025-10-15,S6,1440,0,98.2,150
2025-10-16,S1,1440,0,541.8,1000
2025-10-16,S2,1440,0,226.6,410.7
2025-10-16,S3,1440,0,121.2,272.7
2025-10-16,S4,1440,0,106.6,178
2025-10-16,S5,1440,0,112.7,196.1
2025-10-16,S6,1440,0,77.5,140.9
2025-10-17,S1,1440,0,566.7,1000
2025-10-17,S2,1440,0,295,435.4
2025-10-17,S3,1440,0,157.7,300
2025-10-17,S4,1440,0,73,142
2025-10-17,S5,1440,0,76.3,123.1
2025-10-17,S6,1440,0,62.5,112.5
2025-10-18,S1,1440,0,176.8,311.9
2025-10-18,S2,1440,0,84.6,186.1
2025-10-18,S3,1440,0,68.3,135.7
2025-10-18,S4,1440,0,35.6,61.5
2025-10-18,S5,1440,0,64.5,93.5
2025-10-18,S6,1440,0,17.1,28.2
2025-10-19,S1,1440,0,180.8,344
2025-10-19,S2,1440,0,65.3,110.6
2025-10-19,S3,1256,184,66.6,109.1
2025-10-19,S4,1440,0,52.5,113.7
2025-10-19,S5,1440,0,66.7,118.2
2025-10-19,S6,1440,0,39.8,66.5
2025-10-20,S1,1336,104,475.3,713.4
2025-10-20,S2,1440,0,230.3,415.7
2025-10-20,S3,1312,128,125.3,204.3
2025-10-20,S4,1440,0,106.3,196.4
2025-10-20,S5,1440,0,71.9,125.5
2025-10-20,S6,1360,80,62.3,104.2
2025-10-21,S1,1440,0,450.2,688.8
2025-10-21,S2,1440,0,183.7,343.7
2025-10-21,S3,1440,0,172.5,300
2025-10-21,S4,1440,0,94.9,159.6
2025-10-21,S5,1440,0,129.1,217.6
2025-10-21,S6,1440,0,58.5,97.7
2025-10-22,S1,1440,0,411,857.3
2025-10-22,S2,1440,0,226.9,462.8
2025-10-22,S3,1440,0,186.4,300
2025-10-22,S4,1440,0,104.1,190.9
2025-10-22,S5,1440,0,106.1,201.9
2025-10-22,S6,1440,0,78.7,146
2025-10-23,S1,1440,0,507.6,947.9
2025-10-23,S2,1440,0,255.4,480.8
2025-10-23,S3,1440,0,144.6,242.1
2025-10-23,S4,1440,0,91.3,181.2
2025-10-23,S5,1440,0,79.2,142.3
2025-10-23,S6,1440,0,87.1,149.9
2025-10-24,S1,1440,0,459.1,746.6
2025-10-24,S2,1440,0,275,491.4
2025-10-24,S3,1440,0,121.5,217.8
2025-10-24,S4,1440,0,78.4,113.6
2025-10-24,S5,1440,0,96.6,180.4
2025-10-24,S6,1440,0,81,119.6
2025-10-25,S1,1440,0,88.6,128.9
2025-10-25,S2,1440,0,82.3,167.9
2025-10-25,S3,1440,0,64.1,101
2025-10-25,S4,1440,0,56.3,91.1
2025-10-25,S5,1440,0,45.5,90.4
2025-10-25,S6,1440,0,43,91.3
2025-10-26,S1,1440,0,164,301.2
2025-10-26,S2,1440,0,113,214.7
2025-10-26,S3,1440,0,67.4,121.7
2025-10-26,S4,1440,0,44.7,89.5
2025-10-26,S5,1440,0,39.5,69.2
2025-10-26,S6,1239,201,35.7,69.9
2025-10-27,S1,1440,0,460.2,872.2
2025-10-27,S2,1440,0,249.4,427.9
2025-10-27,S3,1440,0,127,265.8
2025-10-27,S4,1440,0,86.2,139.7
2025-10-27,S5,1440,0,127.2,220
2025-10-27,S6,1440,0,72.9,134.8
2025-10-28,S1,1440,0,517.6,946.3
2025-10-28,S2,1440,0,235.2,479.2
2025-10-28,S3,1440,0,145,248
2025-10-28,S4,1440,0,108.2,166.6
2025-10-28,S5,1440,0,115.1,220
2025-10-28,S6,1440,0,58.9,114
2025-10-29,S1,1440,0,452.4,926.1
2025-10-29,S2,1440,0,185.3,343.4
2025-10-29,S3,1440,0,135.9,268.1
2025-10-29,S4,1440,0,106.2,200
2025-10-29,S5,1440,0,88.3,133
2025-10-29,S6,1440,0,62.9,107
2025-10-30,S1,1440,0,582,1000
2025-10-30,S2,1440,0,255.3,452.2
2025-10-30,S3,1440,0,130.8,273.6
2025-10-30,S4,1440,0,107.9,200
2025-10-30,S5,1440,0,99.2,210.9
2025-10-30,S6,1440,0,75.6,148.4
2025-10-31,S1,1440,0,491.1,1000
2025-10-31,S2,1339,101,277.4,500
2025-10-31,S3,1440,0,142.6,256.2
2025-10-31,S4,1440,0,101.2,168.1
2025-10-31,S5,1440,0,106.4,191.7
2025-10-31,S6,1440,0,78.4,134.1
2025-11-01,S1,1440,0,359.8,671.8
2025-11-01,S2,1440,0,95,198
2025-11-01,S3,1440,0,99.3,194.8
2025-11-01,S4,1440,0,31.6,52.5
2025-11-01,S5,1440,0,54.3,90.7
2025-11-01,S6,1440,0,31.2,55.8
2025-11-02,S1,1440,0,234.2,357.6
2025-11-02,S2,1440,0,78,134.4
2025-11-02,S3,1440,0,55.2,104.8
2025-11-02,S4,1440,0,31.5,57.9
2025-11-02,S5,1440,0,19.5,23.1
2025-11-02,S6,1440,0,33.9,63.5
2025-11-03,S1,1440,0,627,1000
2025-11-03,S2,1440,0,188.7,280.2
2025-11-03,S3,1440,0,140.6,268.2
2025-11-03,S4,1440,0,121.1,200
2025-11-03,S5,1440,0,115.1,220
2025-11-03,S6,1440,0,63.1,107.9
2025-11-04,S1,1440,0,359.4,622.9
2025-11-04,S2,1440,0,284.4,500
2025-11-04,S3,1440,0,147.3,245.1
2025-11-04,S4,1440,0,117.2,200
2025-11-04,S5,1440,0,119.2,209.4
2025-11-04,S6,1440,0,73.7,134.9
2025-11-05,S1,1440,0,369,734.3
2025-11-05,S2,1440,0,260.8,426.4
2025-11-05,S3,1440,0,143.8,245.1
2025-11-05,S4,1440,0,95,163.2
2025-11-05,S5,1440,0,79.2,149.8
2025-11-05,S6,1440,0,74.9,143.2
2025-11-06,S1,1440,0,615.8,1000
2025-11-06,S2,1440,0,279.9,500
2025-11-06,S3,1440,0,140.3,262.4
2025-11-06,S4,1440,0,113,198.6
2025-11-06,S5,1440,0,129.2,220
2025-11-06,S6,1440,0,75.6,124.2
2025-11-07,S1,1440,0,450.3,758.2
2025-11-07,S2,1440,0,330.3,500
2025-11-07,S3,1440,0,128.1,277.5
